NAME	TITLE	SCORE	
ZSCAN26		0.67003685	
SNRPB		0.6699656	
HHIP		0.66990274	
GP9		0.66979134	
NCOR2		0.6696744	
FDXACB1		0.6692251	
SLITRK2		0.6691676	
CD81		0.66889817	
ZFR		0.66863626	
STK24		0.668461	
COL6A2		0.6682631	
TMOD4		0.668146	
LDAH		0.668126	
KCTD15		0.6678853	
EXD3		0.6675876	
CYP2R1		0.6673856	
LRRC4		0.6671711	
GTF3C3		0.66661954	
KIF3C		0.6663215	
MRAS		0.6661783	
UTP18		0.66566384	
PRIM1		0.6652152	
TFB1M		0.6651817	
UMPS		0.66482604	
TTF2		0.6647959	
OGDH		0.6642384	
SV2B		0.6642366	
CC2D2A		0.6641372	
CTSW		0.6640212	
MTFP1		0.6639705	
PDCD2		0.6639581	
AP3S2		0.6638261	
UGCG		0.6637871	
AGPS		0.66365296	
PRDM5		0.66355103	
UBE2V2		0.66334045	
SLC11A2		0.66293675	
TMEM156		0.6629124	
RANBP2		0.6627251	
TRPM7		0.6624725	
PARK7		0.6622782	
ZNF619		0.6622726	
NOP56		0.66218877	
FAM107A		0.66206807	
HINT2		0.6617682	
ASMTL		0.6616615	
HDAC8		0.6613273	
PRDM15		0.6609779	
ZNF772		0.6606882	
H2BC4		0.66064084	
FRMD6		0.6605468	
PRRT1		0.6602518	
PHF12		0.6602506	
ERG28		0.6602288	
PBXIP1		0.6592637	
SINHCAF		0.65921897	
PPP1CA		0.6590602	
CREG1		0.6590255	
MKNK1		0.65900755	
ZNF654		0.6584483	
FAM241A		0.65822244	
STRA6		0.6580767	
UBE4B		0.6580645	
ZNF875		0.6576997	
NOP53		0.6574673	
MEF2D		0.6574548	
FBLN2		0.6573264	
ZNF35		0.65709025	
FH		0.65708554	
ACOT6		0.65679365	
COCH		0.6563921	
RPN2		0.6559169	
SNX15		0.65513897	
ITSN1		0.654834	
TRIB2		0.65473	
MTA2		0.65412736	
HSPB6		0.65402097	
SNAPIN		0.65322584	
ELMOD2		0.65320104	
CCN6		0.6530917	
EPHA2		0.6529361	
ETV3		0.6520176	
GFM1		0.65188354	
ORAI3		0.6516845	
KLF7		0.6514381	
CLYBL		0.6514087	
GNG12		0.651386	
RAF1		0.6511545	
SUZ12		0.65066934	
FBN1		0.65049237	
MAPK8IP2		0.6504408	
ZNF398		0.64954644	
TM2D2		0.6493724	
ZNF777		0.6486911	
SHANK3		0.6486603	
EVPL		0.64852977	
NEK9		0.6483613	
IRAG2		0.6483154	
TM4SF1		0.6474971	
SNIP1		0.6466421	
GALNT10		0.64628655	
ZNF326		0.6462173	
SH2D6		0.64603394	
MICOS10		0.64587945	
EHD2		0.6451381	
ZNF839		0.64499366	
SRARP		0.64440715	
DUT		0.6438594	
MYOM1		0.6438391	
FUBP1		0.64360434	
PIK3R2		0.6431886	
KDM4B		0.6431787	
COMMD7		0.64316183	
NECTIN2		0.6430573	
ZNF316		0.64229286	
MPP1		0.6421015	
TMEM167A		0.6418062	
TEAD4		0.64176047	
SLC9A3R1		0.6417445	
NIT2		0.64174336	
ZNF512		0.641469	
NSDHL		0.6413946	
BRSK1		0.64139056	
MRRF		0.6413627	
RPS28		0.6412997	
CASP8AP2		0.64087677	
CLSTN3		0.64055026	
OCRL		0.6403492	
RNF181		0.63999856	
CD68		0.6399877	
CHAMP1		0.6397665	
TIMM10		0.63946736	
ZNF362		0.6393007	
ATG101		0.63911724	
MRFAP1		0.6389848	
PI16		0.63832617	
TUT7		0.63732946	
ATP5PO		0.6371393	
AIDA		0.6363963	
KIAA1958		0.6362662	
MCTP2		0.63618755	
PAWR		0.636185	
MZF1		0.6359024	
DUSP23		0.63572586	
ZNF276		0.63553786	
KIFC2		0.63546216	
GCK		0.6354612	
SLC27A5		0.63510424	
EPHB1		0.6344077	
SLC35F5		0.6341814	
B4GALT4		0.6341666	
SLC25A51		0.6340978	
TRAF5		0.63389385	
CSNK1G3		0.6334791	
SLC25A11		0.63337666	
ZNF286A		0.63309604	
SLA2		0.6327946	
PPM1K		0.6326948	
CBR4		0.6324833	
PRELP		0.6323567	
ZNF782		0.6323152	
APBB2		0.6320758	
RIMS4		0.63164383	
DIXDC1		0.6315543	
MOS		0.6314063	
RNF223		0.63125217	
NIPAL2		0.63079417	
TRAF6		0.6291608	
PARS2		0.62912154	
C30H15orf62		0.6287444	
FKBP10		0.6283181	
MGAT1		0.62807995	
ETFB		0.62807775	
CTBP1		0.62789553	
IFGGB1		0.627856	
P2RX4		0.62782764	
SLC25A43		0.62773705	
RABEP1		0.6273721	
GNB2		0.62733555	
AMOTL2		0.6273252	
MYD88		0.6267931	
RASA1		0.6260679	
GNAI3		0.62603736	
ACBD3		0.62588495	
AKAIN1		0.62544775	
VHL		0.6251996	
RPS10		0.62511545	
AGO3		0.6250949	
MIA2		0.6249475	
RDH10		0.6247008	
OSGEPL1		0.6244455	
TPPP		0.62440467	
MLX		0.62426525	
LRRN1		0.6235779	
CD37		0.6234055	
UNC45A		0.6231927	
AFF4		0.6231493	
ZBTB18		0.623	
ZNF624		0.6229203	
BRME1		0.62282616	
IGSF3		0.6227669	
CHMP5		0.6226121	
COL4A5		0.6223808	
PON3		0.6222255	
NUP62CL		0.6218549	
PPP4R3A		0.62177074	
NT5C1A		0.6212984	
IL10		0.6207955	
TMC2		0.6207171	
RPS21		0.6206172	
FBXL2		0.620479	
IPMK		0.62046814	
ARMC10		0.6196376	
SHQ1		0.6192198	
GPR31		0.61903745	
ITGB8		0.61862916	
LRRC75A		0.6184931	
INTS10		0.618295	
DLG5		0.6180533	
LRRC42		0.6176331	
TRPC4		0.61750406	
PRMT1		0.61730576	
SLC14A1		0.6169645	
HBP1		0.61695665	
ANKH		0.6169402	
HECTD1		0.6167729	
MUC20		0.61652464	
RBBP4		0.6165151	
CCNL2		0.61641234	
MAP2K7		0.6162705	
EPB41L4A		0.6157798	
TUSC3		0.61575407	
OVGP1		0.6153912	
PGRMC2		0.6153386	
IL3RA		0.6147612	
TAGLN3		0.6147463	
PAQR8		0.6142941	
MMP2		0.6141442	
CCR2		0.614107	
CASKIN1		0.61399615	
SYNM		0.61385834	
PLPP4		0.6136173	
HES7		0.6133743	
ATP6V0B		0.61215216	
LZTR1		0.6121401	
BCL6		0.6120276	
FGFR1OP2		0.6118488	
ZCCHC9		0.61175424	
PLXND1		0.6117048	
PSMA2		0.61155766	
MIR7-1		0.6114245	
PLK3		0.61122894	
GNB5		0.6111356	
AIF1L		0.61111236	
LDOC1		0.6110932	
STOML2		0.61092305	
PNISR		0.61028373	
MYOZ1		0.61010134	
SMAD3		0.61006665	
ALKAL2		0.6100272	
CRTC2		0.60949534	
RNPS1		0.6094428	
FGF12		0.6094095	
KLHL38		0.6092995	
SLC30A3		0.60927755	
RPS15		0.6090358	
LRRC32		0.6088865	
PDXDC1		0.608833	
ANGPT2		0.6085057	
SLC24A4		0.608479	
BID		0.6084764	
MFNG		0.60829234	
ARL2		0.6082802	
RBM22		0.6082791	
ARHGAP29		0.60819966	
IFFO2		0.6079219	
CCND3		0.6073848	
KBTBD11		0.60728306	
KLHL4		0.6067826	
TIMMDC1		0.60669184	
CADM4		0.60663456	
YY1		0.60658985	
GNA15		0.60639846	
DYNLT4		0.60639554	
RASSF1		0.60607344	
SYS1		0.6060684	
CACNA1D		0.6059633	
TCAIM		0.60559577	
ZNF527		0.6054644	
ZNF789		0.60540205	
NOP10		0.6048057	
MAPK1		0.60416794	
EPB41L5		0.6040085	
TLN1		0.60395783	
ZFYVE28		0.6038971	
RRM1		0.6037881	
ELP1		0.60339665	
KCNQ5		0.6031819	
TCF12		0.60311097	
TNFAIP3		0.6030638	
IL4R		0.6030638	
RPS7		0.6028606	
TAOK1		0.6028572	
BOLA3		0.6027642	
LDHD		0.6024242	
ADCY9		0.60242414	
ROCK1		0.60206985	
MAPK13		0.60198176	
NIPAL4		0.60188174	
NEIL2		0.60186243	
IL15RA		0.60182154	
FDPS		0.6016328	
DMAC1		0.60107696	
NWD1		0.6010295	
HEATR5A		0.6010199	
TMEM139		0.60083085	
ATXN7L3B		0.6004363	
CHD1		0.6002148	
GAS6		0.6001097	
FAM149B1		0.5999579	
HRAS		0.5994271	
ZEB2		0.5988116	
TANC2		0.5984223	
HSPA5		0.59815323	
C8H14orf93		0.5981251	
IGFALS		0.5979445	
ZNRF3		0.5976218	
KLHL8		0.5976009	
PRKRA		0.59759444	
ZNF133		0.5974747	
SLC38A4		0.5972931	
TMCO4		0.5972051	
EIF4EBP2		0.5970897	
STAT1		0.59702307	
KCTD14		0.59700286	
TTC28		0.5967151	
PPIP5K2		0.5965644	
NAB1		0.5964061	
PRLR		0.5962976	
EBF1		0.5956636	
LAMTOR2		0.59565943	
ROBO2		0.59565115	
ZNF605		0.5956459	
BCL9L		0.5956403	
ST13		0.59518915	
INSYN1		0.59516287	
PWP1		0.595095	
RBBP5		0.59433156	
JMY		0.59431213	
ITK		0.594217	
TMEM167B		0.5940035	
PURB		0.5936843	
GNA12		0.5935993	
FAM20C		0.59294784	
NUP43		0.59292835	
INSRR		0.59284234	
SMIM20		0.5924477	
RAPGEF2		0.592218	
PTGES2		0.5916396	
MGA		0.5916036	
ADAM15		0.59143394	
CD38		0.5911271	
ARPC1A		0.5906113	
ANXA4		0.59057623	
USP43		0.59055024	
SEC22B		0.5904193	
CTDSPL2		0.59013355	
RDH13		0.5901244	
EIF2AK2		0.59007555	
CXCL10		0.5900567	
KIAA1549		0.58981496	
ORAI2		0.58947927	
ARMH4		0.58933455	
SMARCA1		0.5892784	
KPNA1		0.58920956	
PPTC7		0.5891949	
FYN		0.5887098	
MCMBP		0.5886275	
PRPF19		0.588289	
CDC42SE1		0.58827096	
DOC2B		0.58804905	
DCAF16		0.5879941	
GLOD4		0.5876039	
E4F1		0.587471	
MPHOSPH10		0.58696514	
TET3		0.58684194	
CCBE1		0.5863296	
TUBGCP3		0.58606845	
RFC1		0.58603925	
CCDC88C		0.5858359	
STUB1		0.5857939	
RNASEH2B		0.5857224	
DHX37		0.58557826	
SAMHD1		0.58548427	
ZC3H12B		0.5853563	
TMEM256		0.58530974	
CEBPB		0.58503586	
TMEM131		0.58490115	
FGG		0.58404523	
LRP8		0.58387446	
GPR119		0.58314276	
SRSF4		0.5828125	
ZNF639		0.5822425	
SUN1		0.5821161	
LONRF3		0.58208907	
ZBED8		0.58206534	
BTF3L4		0.58193713	
ANGPTL4		0.5819043	
TGFBR3		0.5818539	
HAAO		0.58171415	
GPR176		0.58129716	
STYK1		0.5812681	
NAMPT		0.5805734	
ADAMTS9		0.5805148	
MIR1306		0.5804537	
DTYMK		0.5799882	
AATK		0.57984704	
GIMD1		0.57971746	
TRPC6		0.5794226	
DLA88		0.57920974	
CASP7		0.57887006	
MEF2A		0.5785482	
SEMA6D		0.5778646	
WIPF2		0.57753456	
ACO2		0.57736033	
YPEL2		0.5770948	
GORAB		0.5770122	
SLC25A4		0.5767144	
ZNF623		0.5763933	
TASP1		0.5763896	
NFATC4		0.5763285	
TAF1B		0.5760966	
CIAO2A		0.57601464	
NANOS2		0.5758715	
NRG1		0.5757667	
TFDP1		0.57570696	
FCER1G		0.57561594	
CALCOCO2		0.57551235	
CYP2U1		0.57518977	
PFN1		0.57482344	
ITM2C		0.5747968	
NUDT5		0.57465863	
SLC4A9		0.5743039	
EEF2		0.57384783	
VPS37B		0.5738068	
TAF15		0.5737648	
RUNDC1		0.5736422	
TMEM127		0.5734331	
CHPF		0.57337767	
ROMO1		0.57330114	
FASTKD3		0.57329166	
ING4		0.57236385	
COL5A1		0.57222605	
SNHG3		0.5722188	
ECM1		0.572193	
MRPL52		0.572185	
MYPOP		0.57204306	
ZNF341		0.571723	
TMCO1		0.571486	
LAPTM4A		0.5707335	
MIOS		0.5701409	
APLN		0.5688137	
PAPOLG		0.5687937	
COLGALT1		0.56879187	
ABCA6		0.5687435	
ABHD18		0.56852627	
SKA2		0.56847084	
HNRNPA0		0.56747437	
ICAM3		0.5668268	
EDNRA		0.5668234	
LRRC4C		0.56679904	
LRCH3		0.5667253	
ILK		0.566477	
CPNE5		0.566046	
MEDAG		0.56593865	
PPHLN1		0.5653352	
ELAC1		0.564874	
MAOB		0.56462556	
PIGZ		0.564577	
RPL8		0.56456566	
YIPF3		0.5644614	
MVD		0.56417215	
SMG1		0.56402165	
CDH8		0.5638193	
PELI3		0.5638043	
TOR1AIP1		0.5636444	
ELL2		0.563453	
SHANK2		0.5633311	
C23H3orf33		0.56278145	
PRRX2		0.5625468	
CHST2		0.5624564	
RBFA		0.5624528	
SRPK3		0.56225926	
MFN1		0.56194293	
SAP30L		0.56185234	
HERC2		0.5617523	
TRIM55		0.5616243	
VAMP5		0.56134146	
SLC66A1		0.56039965	
DTD2		0.5601554	
ENGASE		0.559668	
SENP7		0.5595459	
HMGCL		0.5595439	
SH3PXD2B		0.55928546	
CALHM4		0.5591931	
CSGALNACT1		0.5588914	
ADGRL1		0.55797285	
OTUD6B		0.55788463	
MRPS30		0.5577442	
DICER1		0.55747664	
CERS4		0.5567057	
RPL13		0.55634564	
CMTR1		0.5559978	
WDR43		0.5558625	
XCR1		0.55578554	
CAMTA2		0.5557034	
IQGAP2		0.55535847	
SAMD5		0.55526394	
PIK3R4		0.5552368	
SELENOK		0.55440086	
H1-1		0.5543427	
MOB2		0.5540707	
ZNF189		0.5538408	
HCFC1		0.5534076	
HSPG2		0.5533547	
CLPX		0.55334836	
LCLAT1		0.55277914	
ZNF165		0.5526668	
NFU1		0.5526326	
PANX1		0.55157614	
VPS52		0.55069566	
RASGEF1B		0.5506408	
GMPR2		0.55052334	
SEZ6L		0.5501762	
N4BP2		0.54992527	
NSG2		0.54981834	
EXOG		0.54954135	
C12H6orf226		0.54950595	
NR1H2		0.54943526	
DLST		0.549125	
HOXC5		0.54889935	
ARL5A		0.54861647	
FAM160A1		0.54817307	
SNX18		0.54757243	
FKBP15		0.5475299	
FIG4		0.54661953	
KMT5C		0.5465714	
YTHDC2		0.54629177	
ZSCAN25		0.54619765	
DHTKD1		0.5461355	
HNRNPL		0.5458848	
SEH1L		0.5449257	
SYDE2		0.544696	
FAM120B		0.543777	
EXOC4		0.5434371	
MMP17		0.5433765	
ALG8		0.5432139	
ACVR1B		0.54307926	
NDST1		0.54300785	
ABCD1		0.54254293	
RPUSD2		0.5424478	
DUS2		0.5424349	
NOX5		0.5421086	
MRPL44		0.542052	
LYL1		0.54148096	
RAD21		0.5411237	
KLHL18		0.5411219	
KLC1		0.54061013	
PLRG1		0.5401727	
EMC4		0.5401292	
VEGFB		0.5400744	
IRF8		0.54001266	
AXL		0.5394455	
GFOD1		0.53941333	
REPIN1		0.53937757	
RAB6B		0.5392736	
UFSP1		0.5392559	
IP6K2		0.53895473	
MIR8819		0.53795815	
SMC3		0.5377417	
ZFP90		0.5372338	
GGT7		0.537175	
PRR13		0.5367944	
SLC2A11		0.5367551	
SLC35F2		0.5364446	
CD3E		0.5363824	
TERF2		0.5362336	
USP40		0.5360423	
ADNP2		0.53584266	
ALDH1A3		0.53568697	
CD300LF		0.53549504	
NDUFV2		0.53544295	
ARV1		0.53543687	
ANKRD37		0.5353204	
QTRT1		0.5353101	
KDSR		0.5352142	
PIRT		0.53447044	
CPLANE1		0.5344419	
LOXL3		0.53429526	
ZNF500		0.5341178	
SLC35D1		0.5341108	
MECP2		0.5339496	
TCEAL4		0.53378856	
COX20		0.5327498	
CD248		0.53223944	
MVK		0.5319875	
ACOXL		0.53197396	
HBS1L		0.53186923	
TMUB2		0.53107613	
NOSTRIN		0.53095645	
NUMA1		0.53094333	
SNX13		0.5304929	
ATP6V1E1		0.53014326	
REM1		0.5299975	
ASAP1		0.52959186	
NRDE2		0.5295291	
APBA3		0.52880174	
TSPAN14		0.5279043	
CA14		0.52769154	
SMAD5		0.5275814	
TCF7L1		0.52733696	
TRAF3		0.5273226	
TACO1		0.5272817	
RHOA		0.52719986	
FNBP4		0.52717346	
SNAP23		0.5268839	
MKKS		0.52673537	
GOLGA3		0.52631754	
EPHX3		0.5262872	
ALDH18A1		0.52628446	
MYCBP2		0.52617353	
NENF		0.5261286	
KRBA1		0.5258808	
LAMTOR4		0.5258525	
TMEM170B		0.525662	
UFM1		0.52561533	
BICDL2		0.5255528	
ITPR3		0.5250517	
RABGEF1		0.52471596	
GLO1		0.5241182	
ATM		0.52409863	
MAMDC2		0.5240553	
OPCML		0.5240089	
ERP44		0.5238492	
CA5B		0.5233596	
TMED8		0.5232845	
CAD		0.52302974	
BAHCC1		0.52280307	
SIGLEC1		0.52277416	
KHDRBS2		0.52236205	
LARS2		0.5222124	
LTBP4		0.5218824	
PAK3		0.52183634	
PRPSAP2		0.52174944	
POGK		0.52171147	
C6H16orf54		0.52153933	
WHAMM		0.5215193	
MAX		0.5213696	
SRSF1		0.5211573	
TAOK2		0.5210464	
MRPL15		0.5206541	
DYRK1A		0.5205645	
OMA1		0.5194848	
NAA10		0.5194097	
ZFP28		0.51938725	
RNF217		0.5192554	
RASSF10		0.5190583	
RAB39A		0.51899135	
C15H12orf29		0.5187199	
ACLY		0.5185456	
TYW5		0.51837677	
KRT39		0.51814073	
SLC39A10		0.518062	
NR2F6		0.5179736	
TEPSIN		0.51774365	
CCNT2		0.5174727	
SREK1		0.5174187	
PPARA		0.5173878	
GTF3C1		0.51718706	
TXLNA		0.51693785	
COL5A2		0.5169252	
ZNF174		0.51676893	
SCAMP1		0.51670104	
SNRNP25		0.5165087	
SSH3		0.516494	
U2AF2		0.5160261	
CLIC5		0.5160146	
ISLR2		0.51590025	
KDM2B		0.5155835	
ARHGEF10L		0.515516	
ERCC4		0.51511437	
RRAGB		0.5150426	
TATDN2		0.5134794	
ZBTB20		0.513123	
MIRLET7D		0.512942	
FLAD1		0.5128204	
PLAA		0.5121629	
RASSF9		0.51213974	
CERS5		0.51175845	
CRK		0.5117148	
LARGE1		0.5110842	
CCDC51		0.51084864	
EMC1		0.51065665	
RTN3		0.51064134	
DERL3		0.51056457	
VGLL4		0.5102463	
PTP4A3		0.510138	
CHID1		0.5100154	
GPLD1		0.50980526	
ATP6V1H		0.5092031	
ZNF518A		0.5090024	
DMAC2		0.508694	
UNC119B		0.5086733	
ZFYVE19		0.50844884	
TMEM38A		0.5082315	
COMMD8		0.5081965	
DDX42		0.50817305	
MTLN		0.5079469	
FAM155A		0.5074087	
HNRNPD		0.50720084	
NEMP1		0.5071142	
VBP1		0.5069613	
MRE11		0.50639284	
BRD7		0.5063349	
KCNV1		0.5063302	
ITSN2		0.5062552	
CDIN1		0.5062538	
SLC2A13		0.5059611	
PYCR2		0.50445485	
PLTP		0.5042343	
WWOX		0.50401527	
EPS15L1		0.5038804	
NME4		0.5037028	
ABL1		0.50358266	
CDC42EP1		0.5033135	
INIP		0.5031556	
NFXL1		0.50307107	
RIOK1		0.50306964	
COL3A1		0.50299054	
KCNB1		0.5028938	
LRMDA		0.5028276	
CYCS		0.502775	
BCKDK		0.50269604	
RNFT2		0.5023452	
COL13A1		0.5019682	
WASHC4		0.50170714	
EXOC8		0.50118005	
DLAT		0.501124	
GRK2		0.5007252	
PRPH		0.5002388	
FANCE		0.49993214	
PIPOX		0.49984226	
TLE5		0.49982655	
CXCL14		0.49973974	
ODR4		0.4996685	
GTF3C6		0.4991873	
JAG2		0.49911755	
RRP1		0.49901077	
ZNF197		0.4990052	
CCN3		0.49900302	
PCP2		0.49893534	
SCLY		0.4989074	
INPP1		0.49873734	
FIZ1		0.49862903	
VCP		0.4984544	
NOD1		0.4980456	
TRPC1		0.49780047	
SMYD3		0.4973393	
MIR214		0.49731615	
FRG1		0.4972941	
GTPBP8		0.49663082	
MAPKAPK3		0.4965326	
SGPP1		0.4963073	
DNAH9		0.49612385	
PPP1R26		0.4960166	
SAFB		0.49594307	
RHOT2		0.49593714	
TIMM17B		0.49533436	
MRPS18C		0.49530393	
UST		0.49518842	
EML1		0.49480882	
EDAR		0.49475378	
PRICKLE1		0.49454388	
GLI1		0.49415398	
DCTN4		0.49409744	
SLC22A3		0.49347475	
RPS19		0.49264	
DDX41		0.4919677	
TMEM60		0.49148214	
DDX6		0.49143144	
HSCB		0.49127167	
SRSF9		0.4907152	
SLC39A8		0.49054486	
NOVA1		0.49028257	
RPS13		0.49026453	
GPR17		0.4898505	
DCP2		0.4893157	
KMT2D		0.4893003	
KCTD18		0.4889338	
BICRA		0.48891023	
PLEKHG4B		0.48844203	
MIR8883		0.48822838	
CDC37		0.48822087	
GCLM		0.48821768	
RGS6		0.48778388	
YTHDF2		0.48777333	
NUP205		0.4875953	
NOP58		0.4875506	
ANO7		0.48750123	
MIR8876		0.4871571	
CDH4		0.48715356	
APOB		0.48665947	
PEMT		0.48648402	
ALDH4A1		0.48641932	
FST		0.48634946	
WDR1		0.48632586	
TMCC2		0.48595658	
C4H1orf131		0.48585963	
MKRN2OS		0.48558766	
HMGB1		0.4854571	
HEXA		0.48539445	
MPPE1		0.4851207	
PTRHD1		0.48507687	
PDS5B		0.48506743	
SLC66A2		0.48503837	
SPARC		0.4850175	
DTWD1		0.4847135	
ARHGAP30		0.4846137	
ISY1		0.4844326	
SLC22A11		0.4842903	
SCUBE3		0.48428142	
LRRC8D		0.48414114	
LTBP1		0.48327106	
C20H19orf53		0.48297736	
PSPC1		0.48290223	
SENP6		0.48285535	
GP1BA		0.48247564	
UGT8		0.4821267	
CORO1C		0.48205775	
NEU4		0.48194775	
ATG5		0.4818162	
LST1		0.48160014	
BCLAF1		0.4814854	
ANKRD33B		0.4814393	
ZMAT2		0.48140883	
ZMYM1		0.48132768	
IL13RA1		0.4813169	
DDOST		0.48129624	
RADX		0.48100805	
SLC7A2		0.48085105	
CDH6		0.48069763	
ARRB2		0.48068628	
FGF16		0.48062906	
COL18A1		0.48054543	
ASTN2		0.48051873	
COMMD5		0.48050183	
SLC16A11		0.4803628	
BTN1A1		0.48023194	
ATP5MG		0.48015916	
ZNF366		0.4799771	
PAIP2B		0.47995347	
AGER		0.47984773	
ARNT2		0.47982922	
ITGA6		0.47943053	
CYTIP		0.47870523	
BGN		0.47850898	
CCNI		0.47835657	
AMPD2		0.47823894	
MIR24-1		0.47808304	
PHF14		0.47801843	
ANKRD11		0.47758287	
SLC20A2		0.47720638	
TNFRSF13C		0.47686812	
ARPIN		0.47686666	
EIF2B1		0.47678924	
FCRLB		0.47629234	
NFAT5		0.47589937	
TRIM4		0.47576725	
TNRC18		0.4755371	
KDELR3		0.47536743	
XPO1		0.47508064	
PRR14		0.4750118	
SNRK		0.47493866	
DNTTIP2		0.47482923	
NID2		0.47475082	
EEF1AKNMT		0.4744168	
IDH2		0.47439337	
HGSNAT		0.47435814	
MMP16		0.47415906	
ZNF792		0.47393602	
GABRG1		0.47383356	
SLC16A9		0.4733941	
OLFML1		0.47338542	
PIK3C3		0.4729351	
VSIG10L		0.47289455	
IL17RA		0.47268412	
MLXIPL		0.47258744	
FRY		0.47237462	
FAM241B		0.47232568	
TNPO2		0.47217712	
CRTC1		0.47199887	
NPM2		0.47146866	
DARS2		0.47140262	
GTPBP6		0.47120067	
CMTM5		0.47086114	
LZTS2		0.47057092	
UBE2D1		0.47048286	
MRPL33		0.47009906	
LETMD1		0.46985102	
SPINK7		0.46960202	
GALK2		0.46950722	
MAPK9		0.46929696	
PRKD2		0.46924257	
SEPTIN11		0.46897855	
RSBN1L		0.46873766	
HIGD1B		0.46842203	
IDH1		0.46841368	
PDLIM7		0.46768218	
COA7		0.46758056	
RALGAPB		0.46755403	
SPECC1L		0.46729568	
DNAH11		0.4672335	
NEPRO		0.4668232	
DIMT1		0.46642357	
FAM171A1		0.46617162	
ZNF132		0.46586794	
SGMS2		0.46579868	
ESM1		0.46577284	
ZNF71		0.4657574	
CYB561A3		0.4656493	
GLB1L3		0.4655958	
CC2D1B		0.4655113	
VAV2		0.4654311	
BACE2		0.4650179	
LGALS12		0.4649959	
CFDP1		0.46481997	
SNRPD1		0.46478835	
MEIS1		0.46472996	
SYNE1		0.46436015	
IFNE		0.46422428	
EMG1		0.46407056	
C18H11orf96		0.4639888	
KRI1		0.46397403	
ZSCAN29		0.46378902	
NOL11		0.4636282	
RPS24		0.4633905	
INSIG2		0.46298888	
AKAP5		0.46288306	
WWC2		0.4625897	
SPRYD3		0.46250105	
FAM155B		0.46248233	
ADAMTS17		0.4624753	
SYT3		0.46223965	
ANKRD17		0.46222883	
ZYG11B		0.4620163	
RPL36AL		0.46190038	
GALT		0.46183112	
SMOC1		0.4614537	
FBXL20		0.46136788	
B3GAT3		0.46111962	
MYO19		0.46024048	
EPG5		0.46003035	
CLSTN2		0.45948654	
ZDHHC8		0.45931295	
TOR4A		0.45917585	
RNF115		0.45853704	
ZNF319		0.4583769	
ISCU		0.4580854	
CREBZF		0.4580052	
PLAG1		0.45791915	
GABRQ		0.45774868	
RINL		0.4572742	
ATG16L1		0.45707503	
PDCD10		0.45678258	
MED15		0.45639682	
POLR3K		0.45634532	
PODNL1		0.4557881	
RAB3GAP2		0.45546845	
DENND10		0.4553696	
ANKLE2		0.45494276	
LRRTM1		0.45477125	
FAIM2		0.45383736	
GXYLT1		0.4536238	
HMG20A		0.45353857	
SARDH		0.45352933	
KCNJ11		0.453396	
HTR2A		0.45328477	
CYGB		0.45315698	
CRKL		0.45291144	
H2BC8		0.45268515	
PRELID2		0.4525512	
PEBP1		0.45231402	
GPR37L1		0.45206726	
GREB1		0.45179415	
RIPK2		0.45155245	
ZNF112		0.45149344	
KLHL20		0.45136023	
THUMPD1		0.450945	
MPV17L2		0.45079586	
DIPK2A		0.45053297	
SHPRH		0.4502964	
SLC8A2		0.4500404	
GLIS3		0.44981202	
ABCD4		0.449733	
CIAO1		0.4495974	
MTO1		0.44938877	
STMND1		0.44923022	
TMEM203		0.44918498	
RASL11A		0.4490783	
CACNB4		0.44900247	
COQ8A		0.44881564	
PAFAH1B3		0.44874814	
UBA3		0.4485615	
DCX		0.44840518	
MED6		0.44796127	
SMAD7		0.4472427	
CUL5		0.44695672	
LRRN4		0.44668972	
CANT1		0.4457538	
MED21		0.44558853	
CD8B		0.4452032	
ZMIZ1		0.44519052	
ATP5MK		0.44478723	
NOXO1		0.4447406	
PURA		0.4446534	
KCTD12		0.44446927	
MST1R		0.44429606	
PPM1N		0.44423807	
THAP3		0.44384825	
DDRGK1		0.44384283	
APOE		0.44371912	
C5		0.4435536	
BET1L		0.44271812	
COMMD4		0.44256288	
NFS1		0.4421706	
SRP54		0.4421156	
IPO11		0.44211164	
MARK3		0.44198334	
HPS1		0.44157487	
LRPPRC		0.44144696	
RPS23		0.44105798	
OSTF1		0.4410309	
TBC1D1		0.44081724	
ZEB1		0.44077057	
EML5		0.44076008	
SPTSSB		0.44011667	
ALS2		0.44003153	
H2AC21		0.4396901	
LUC7L3		0.43958345	
POP7		0.4391323	
SNRNP48		0.43902642	
RYR2		0.43874153	
DMP1		0.43860224	
TTC5		0.43805322	
TSNARE1		0.4380298	
DBP		0.4376267	
LTB		0.4371814	
EIF3A		0.4369847	
DTX3		0.43645203	
TREX1		0.4363375	
FBXL22		0.4363167	
CDON		0.43603194	
TRUB2		0.4357796	
TBCC		0.43550918	
TAB1		0.43529835	
GARRE1		0.43491423	
CAMKV		0.43489078	
RPS5		0.43485358	
GASK1B		0.43460116	
BACH2		0.4344403	
SERINC5		0.43443468	
MRS2		0.43400472	
RAP2A		0.43400207	
MYRF		0.43397367	
DTNBP1		0.43394792	
PPIE		0.43389732	
MAPK8		0.43350902	
MAFF		0.43350232	
ZC3H12D		0.43342024	
TMED7		0.4334188	
YWHAG		0.43304425	
ADGRD1		0.4327296	
TSHZ2		0.43246844	
C5H17orf49		0.4323579	
RABL3		0.43206254	
MYO15B		0.4317925	
APBB3		0.4311556	
KLHDC7B		0.43080556	
