gene_id,SRR13389805,SRR13389807,SRR13389809,SRR13389815,SRR13389817,SRR13389818,SRR13389820,SRR13389824,SRR13389834,SRR13389840,SRR13389841,SRR13389849
gene-LOC608133|LOC608133,1,3,2,1,2,1,0,4,2,4,1,1
gene-SLC7A8|SLC7A8,185,196,65,251,166,139,72,179,170,213,32,127
gene-LOC119873093|LOC119873093,1,0,0,0,0,0,2,0,0,0,0,0
gene-LMLN2|LMLN2,0,0,7,6,0,0,0,0,6,0,0,0
gene-ACIN1|ACIN1,5244,5444,4107,5974,6564,5196,4416,4478,5569,5467,2437,4676
gene-C8H14orf119|C8H14orf119,413,430,214,335,292,562,188,268,502,398,337,264
gene-RNF212B|RNF212B,77,81,29,69,84,152,24,72,167,149,20,83
gene-HOMEZ|HOMEZ,3273,3449,2672,1409,4171,634,3177,3129,1063,1501,376,1615
gene-PPP1R3E|PPP1R3E,1310,1455,1242,1596,1705,355,1402,1334,1076,1083,235,1245
gene-BCL2L2|BCL2L2,52,51,20,47,30,192,8,21,79,119,138,26
gene-LOC111096965|LOC111096965,729,739,982,335,898,62,785,871,268,406,43,598
gene-PABPN1|PABPN1,4775,5128,5414,3443,6777,2078,5128,5641,2273,3119,1105,4247
gene-IL25|IL25,10,4,13,7,13,0,0,0,4,4,12,4
gene-CMTM5|CMTM5,3,0,5,0,5,26,3,6,0,0,7,0
gene-EFS|EFS,24,29,23,92,31,881,8,44,48,73,1131,36
gene-SLC22A17|SLC22A17,1306,1140,421,2538,864,2413,492,856,2062,1697,1187,788
gene-MIR208A|MIR208A,0,0,0,0,0,0,0,0,0,0,0,0
rna-NR_049457.1|MIR208A,0,0,0,0,0,0,0,0,0,0,0,0
gene-MYH7|MYH7,1656,1405,1616,1480,1787,119,1170,1837,1245,1366,22,1260
gene-LOC102153245|LOC102153245,49,68,52,28,50,0,35,31,15,55,0,17
gene-NGDN|NGDN,1074,1243,1229,1044,1747,843,919,1048,800,1079,454,811
gene-LOC111097195|LOC111097195,8,4,6,6,14,0,0,8,0,6,0,4
gene-LOC111097196|LOC111097196,8,8,0,0,0,0,0,7,0,0,0,0
gene-LOC490617|LOC490617,14,12,13,0,16,0,11,9,0,11,239,15
gene-DHRS2|DHRS2,57,39,66,54,77,63,57,84,39,39,374,66
gene-LOC111097197|LOC111097197,0,0,0,0,0,0,0,0,0,0,161,0
gene-ZFHX2|ZFHX2,934,725,1334,600,1060,89,793,1133,689,941,26,1168
gene-AP1G2|AP1G2,117,78,90,177,131,697,80,169,158,227,785,65
gene-JPH4|JPH4,49,53,30,69,58,24,56,55,35,58,17,57
gene-LOC102154139|LOC102154139,2,4,0,23,6,37,0,18,5,10,5,14
gene-LOC111096966|LOC111096966,3,5,5,1,2,0,0,2,2,3,0,3
gene-THTPA|THTPA,841,765,708,923,838,1204,632,770,577,729,857,652
gene-LOC102154870|LOC102154870,0,0,0,0,0,0,0,2,3,0,0,0
gene-DHRS4|DHRS4,169,157,85,444,161,1288,83,122,239,280,8283,142
gene-CARMIL3|CARMIL3,34,40,17,175,49,71,24,37,73,81,27,32
gene-NRL|NRL,3,0,3,0,5,0,0,0,2,0,3,5
gene-PCK2|PCK2,156,165,212,165,183,824,118,246,113,97,798,170
gene-FITM1|FITM1,0,2,2,8,10,18,0,9,2,0,6,2
gene-DCAF11|DCAF11,896,747,536,1023,1677,1330,776,1685,684,785,2995,604
gene-PSME1|PSME1,366,322,137,994,351,2870,194,376,580,661,3134,323
gene-EMC9|EMC9,171,151,94,473,152,285,170,157,214,276,639,155
gene-IRF9|IRF9,108,98,74,271,114,1592,73,137,204,186,289,90
gene-PSME2|PSME2,740,945,753,1193,1057,1245,896,522,761,880,1370,574
gene-RNF31|RNF31,1118,1122,668,1253,1008,1324,815,722,1089,1163,644,769
gene-TM9SF1|TM9SF1,602,819,307,790,589,1862,383,427,1250,1011,4351,448
gene-TSSK4|TSSK4,2572,2966,2147,1116,3169,46,2852,2374,782,1133,36,1414
gene-LOC111096970|LOC111096970,4,8,4,3,5,10,4,2,0,2,6,5
gene-REC8|REC8,2519,2867,2226,1373,3320,274,2983,2317,978,1162,134,1556
gene-IPO4|IPO4,3654,3938,3204,3629,4669,1171,3514,3031,3399,3774,860,2744
gene-LOC111096969|LOC111096969,221,457,180,365,209,404,236,161,400,325,310,170
gene-CHMP4A|CHMP4A,277,253,194,511,301,1259,219,259,340,375,1055,237
gene-LOC480264|LOC480264,98,107,52,290,115,475,54,105,127,177,425,71
gene-GMPR2|GMPR2,394,312,263,433,413,655,264,282,395,443,453,322
gene-RABGGTA|RABGGTA,376,322,229,557,299,461,262,263,375,388,217,231
gene-NEDD8|NEDD8,766,627,632,1458,823,1509,753,730,711,912,1933,678
gene-LOC119872814|LOC119872814,17,74,15,37,43,40,19,47,39,35,21,46
gene-TINF2|TINF2,5575,5152,5361,3152,6830,1012,5350,5247,2017,2351,720,4150
gene-TGM1|TGM1,20,16,16,53,33,40,10,28,55,54,0,30
gene-LOC111096971|LOC111096971,4,0,7,11,8,4,3,10,5,14,0,5
gene-ADCY4|ADCY4,19,32,19,77,26,702,0,92,36,54,59,27
gene-RIPK3|RIPK3,37,33,12,131,34,464,8,35,56,78,254,39
gene-NFATC4|NFATC4,190,212,96,339,190,771,103,142,105,131,120,75
gene-NOP9|NOP9,548,478,295,690,551,843,321,403,678,738,515,470
gene-LTB4R2|LTB4R2,17,15,20,17,44,5,4,3,42,139,2,28
gene-LTB4R|LTB4R,0,2,10,19,11,15,3,9,12,21,11,11
gene-LOC102157274|LOC102157274,65,78,42,82,71,84,53,67,91,84,42,73
gene-DHRS1|DHRS1,1338,1587,1652,2955,2185,1314,2581,1150,1467,1614,1117,1334
gene-CIDEB|CIDEB,8,11,10,9,18,22,4,0,13,25,0,3
gene-NYNRIN|NYNRIN,1210,1191,498,1985,846,1652,338,729,2585,2617,170,753
gene-KHNYN|KHNYN,328,307,121,444,306,833,146,260,418,482,703,221
gene-CBLN3|CBLN3,15,14,8,11,26,24,3,15,20,16,139,15
gene-SDR39U1|SDR39U1,611,675,472,972,613,754,586,473,820,810,600,439
gene-CMA1|CMA1,0,0,0,0,0,275,0,0,0,0,1413,0
gene-LOC490629|LOC490629,0,0,0,0,0,0,0,0,0,0,0,0
gene-CTSG|CTSG,409,0,360,301,551,0,745,422,0,0,0,336
gene-LOC111097198|LOC111097198,9,6,7,0,15,0,10,9,6,7,0,7
gene-STXBP6|STXBP6,107,174,82,52,162,477,125,162,56,111,56,134
gene-LOC111097199|LOC111097199,8,4,5,9,25,0,26,28,3,5,0,27
gene-LOC111097200|LOC111097200,16,6,0,0,4,0,9,5,3,0,0,0
gene-LOC119872981|LOC119872981,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119872982|LOC119872982,0,0,0,0,0,0,2,0,2,0,0,0
gene-LOC608162|LOC608162,2272,2370,1375,4485,1980,6187,1886,2061,1987,2363,7071,1766
gene-LOC102153196|LOC102153196,10,0,13,9,0,0,10,7,0,8,0,0
gene-LOC111097201|LOC111097201,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC100687093|LOC100687093,5,2,2,2,1,4,3,1,5,11,11,5
gene-LOC100687243|LOC100687243,1,0,1,1,0,0,0,0,0,0,0,0
gene-LOC106559148|LOC106559148,3,0,0,0,2,3,1,0,1,6,0,0
gene-LOC111096972|LOC111096972,19,20,13,13,18,0,26,9,10,19,0,22
gene-LOC119872984|LOC119872984,10,28,9,7,17,0,14,27,0,8,0,11
gene-NOVA1|NOVA1,184,281,230,188,277,642,119,250,285,317,142,256
gene-LOC608822|LOC608822,7,10,20,10,17,5,13,31,2,6,3,10
gene-LOC608802|LOC608802,675,536,163,724,408,1130,124,371,936,1079,901,381
gene-LOC111096973|LOC111096973,10,15,13,2,19,0,4,13,7,5,0,10
gene-LOC119877895|LOC119877895,114,247,228,65,142,0,144,261,286,2,2,0
gene-LOC106559099|LOC106559099,0,0,0,0,0,3,0,0,0,0,0,0
gene-LOC119872985|LOC119872985,0,0,0,0,0,0,0,0,2,0,33,0
gene-LOC100687872|LOC100687872,2,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119872817|LOC119872817,243,183,129,79,246,3,48,145,364,280,0,152
gene-LOC119873044|LOC119873044,0,0,0,0,0,0,0,0,0,1,0,0
gene-LOC608853|LOC608853,18,16,9,12,12,44,13,23,12,28,68,23
gene-FOXG1|FOXG1,314,372,243,281,389,8,194,269,379,482,0,367
gene-LOC100856684|LOC100856684,3,0,4,0,0,0,22,0,0,0,0,0
gene-LOC100688026|LOC100688026,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111097202|LOC111097202,30,23,21,9,15,0,40,10,0,16,0,20
gene-LOC111096975|LOC111096975,12,121,45,40,104,0,53,14,39,20,0,35
gene-LOC102153911|LOC102153911,74,115,28,31,89,0,65,103,18,43,0,44
gene-LOC111097203|LOC111097203,5,8,7,6,8,0,11,9,0,5,0,0
gene-LOC111097204|LOC111097204,28,10,8,9,15,0,14,5,2,7,0,2
gene-LOC480278|LOC480278,18,20,12,18,14,48,17,15,12,15,28,16
gene-LOC111096976|LOC111096976,2,129,15,0,0,0,0,0,5,0,12,0
gene-LOC102154425|LOC102154425,141,91,109,34,104,0,118,89,35,52,0,86
gene-LOC111097205|LOC111097205,8,5,6,0,0,0,8,5,0,0,0,0
gene-LOC119879719|LOC119879719,0,0,0,0,6,0,0,0,0,0,0,0
gene-PRKD1|PRKD1,600,627,142,463,335,999,143,512,813,735,784,298
gene-LOC119873059|LOC119873059,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111096977|LOC111096977,2,0,0,2,0,3,0,0,1,3,2,2
gene-LOC119873035|LOC119873035,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119877897|LOC119877897,4,3,3,0,3,0,8,4,0,3,0,17
gene-LOC111096978|LOC111096978,105,17,103,40,109,15,94,122,15,59,10,55
gene-SCFD1|SCFD1,1613,1374,810,1012,1488,1037,799,1117,1480,1646,1139,1521
gene-LOC119873050|LOC119873050,0,0,0,0,0,0,0,0,0,0,0,0
gene-G2E3|G2E3,743,595,620,230,848,343,379,890,474,626,202,531
gene-COCH|COCH,213,94,49,122,71,310,77,138,140,141,85,72
gene-STRN3|STRN3,2820,2650,2278,1045,3400,945,2030,2601,1394,1687,800,1954
gene-AP4S1|AP4S1,546,508,411,290,704,297,345,551,423,613,173,465
gene-LOC102152283|LOC102152283,1,0,0,0,0,0,3,2,0,1,0,0
gene-LOC119873163|LOC119873163,1,2,2,1,2,0,1,1,1,1,1,2
gene-LOC102155565|LOC102155565,4,4,5,12,6,28,0,7,20,19,126,8
gene-HEATR5A|HEATR5A,670,632,237,536,495,632,213,363,1049,965,564,490
gene-HECTD1|HECTD1,3065,2686,1366,2686,3108,4457,809,1893,6000,5813,3837,2451
gene-LOC119872825|LOC119872825,8,9,9,15,12,37,11,9,28,31,12,16
gene-LOC111096979|LOC111096979,1,1,3,4,1,9,3,2,4,2,4,2
gene-LOC119879720|LOC119879720,1,0,0,0,0,0,0,0,0,0,0,0
gene-GPR33|GPR33,7,0,5,10,8,0,9,5,0,13,2,10
gene-LOC119872986|LOC119872986,0,0,0,0,0,0,0,0,0,0,0,0
gene-DTD2|DTD2,138,109,44,182,113,246,39,99,218,210,178,86
gene-LOC102156213|LOC102156213,136,132,121,111,192,69,128,121,140,151,105,102
gene-LOC100685924|LOC100685924,7,9,3,9,6,33,6,8,9,9,28,12
gene-LOC111096983|LOC111096983,0,0,11,7,7,0,11,0,0,0,0,9
gene-LOC102156351|LOC102156351,491,391,300,448,662,26,648,492,246,196,146,271
gene-NUBPL|NUBPL,2386,2116,2171,746,3048,199,1763,1435,861,1147,527,1255
gene-LOC119872829|LOC119872829,0,0,0,0,10,0,13,10,0,4,0,8
gene-LOC102154049|LOC102154049,1,0,0,0,0,0,0,0,0,0,0,1
gene-LOC100686085|LOC100686085,22,46,262,62,248,1,219,20,77,17,2,252
gene-LOC119879845|LOC119879845,6,10,11,5,9,1,4,8,3,5,1,4
gene-LOC119873160|LOC119873160,8,17,13,5,10,1,5,13,4,6,1,9
gene-ARHGAP5|ARHGAP5,2524,2402,1324,1519,2401,2064,701,1745,3375,4545,1364,2215
gene-AKAP6|AKAP6,110,158,36,263,194,335,184,116,69,110,26,215
gene-LOC119873037|LOC119873037,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119879721|LOC119879721,6,5,4,5,6,2,4,2,4,5,0,3
gene-LOC111096985|LOC111096985,20,20,13,0,17,0,44,12,6,0,0,10
gene-LOC102151372|LOC102151372,0,0,0,0,7,0,0,3,0,0,0,0
gene-EGLN3|EGLN3,771,811,674,922,806,692,596,657,933,1046,95,1044
gene-LOC119872834|LOC119872834,0,0,3,0,7,0,0,6,0,3,0,0
gene-LOC119872833|LOC119872833,65,41,35,33,54,5,68,39,12,15,6,21
gene-LOC119872835|LOC119872835,13,7,5,12,9,0,8,15,8,10,3,13
gene-LOC100688528|LOC100688528,2,3,0,0,4,0,0,3,0,2,0,3
gene-NPAS3|NPAS3,12,17,14,66,20,63,19,29,65,48,7,43
gene-LOC111096988|LOC111096988,0,5,0,0,0,0,0,10,0,0,0,0
gene-LOC111096986|LOC111096986,20,14,8,7,9,0,11,23,7,7,0,8
gene-LOC111096987|LOC111096987,0,0,0,0,17,0,17,0,0,0,0,6
gene-LOC119872832|LOC119872832,0,2,1,0,1,0,0,2,1,0,0,3
gene-LOC119872831|LOC119872831,0,0,0,2,2,0,0,0,1,0,0,0
gene-LOC102151243|LOC102151243,356,405,322,80,374,0,255,389,74,148,5,251
gene-LOC111097256|LOC111097256,3,7,5,3,8,0,9,2,3,4,0,0
gene-LOC102151865|LOC102151865,30,33,29,23,32,0,19,30,17,25,0,23
gene-SPTSSA|SPTSSA,275,334,177,235,325,301,194,214,295,351,130,352
gene-LOC490647|LOC490647,2557,2410,1849,1490,2248,1159,1691,1974,1581,1868,668,2188
gene-LOC119873060|LOC119873060,23,12,15,54,30,38,17,14,167,14,10,18
gene-LOC609486|LOC609486,894,916,487,1004,936,1245,429,758,1290,1254,676,824
gene-LOC119873071|LOC119873071,33,18,23,65,54,35,32,18,167,29,12,32
gene-TRNAY-GUA|TRNAY-GUA,0,0,0,0,1,0,0,0,0,0,0,0
gene-LOC119879732|LOC119879732,31,32,6,63,17,7,12,20,17,37,0,25
gene-LOC119873082|LOC119873082,36,32,21,64,39,36,26,21,187,34,10,31
gene-LOC100855468|LOC100855468,10,5,2,5,4,15,1,3,12,15,26,3
gene-SNX6|SNX6,564,451,200,244,462,675,121,270,832,798,393,405
gene-CFL2|CFL2,1530,1361,581,975,1107,1229,432,982,1910,2043,436,1278
gene-LOC111096994|LOC111096994,4,6,10,6,0,0,10,12,0,4,0,9
gene-LOC100688811|LOC100688811,1,0,0,0,0,0,0,0,0,0,1,0
gene-LOC111097206|LOC111097206,2,5,4,0,0,0,0,0,0,0,0,0
gene-INSM2|INSM2,2,1,2,2,2,1,0,3,1,1,0,1
gene-NFKBIA|NFKBIA,413,334,110,484,255,1927,111,307,515,507,1078,171
gene-LOC111096996|LOC111096996,15,27,21,5,33,0,15,13,8,7,0,17
gene-BRMS1L|BRMS1L,242,119,56,188,153,458,35,179,397,586,122,167
gene-LOC608513|LOC608513,85,108,105,70,89,191,56,88,103,119,65,86
gene-PRORP|PRORP,278,234,178,292,314,224,149,171,325,344,222,201
gene-LOC111096992|LOC111096992,44,60,54,47,75,7,99,56,41,62,22,65
gene-BAZ1A|BAZ1A,5132,4893,3842,3603,6493,719,2768,4146,7837,7428,418,4795
gene-LOC119872836|LOC119872836,112,130,101,52,146,0,111,86,36,64,0,56
gene-SRP54|SRP54,2161,1883,1798,767,2159,2049,1258,2153,1117,1346,2172,1494
gene-FAM177A1|FAM177A1,1271,712,520,498,705,468,441,588,680,820,626,668
gene-PPP2R3C|PPP2R3C,2813,1633,1311,1254,1835,418,923,1491,2173,1582,284,2096
gene-LOC100686876|LOC100686876,1,1,0,1,0,0,1,2,2,1,1,1
gene-PSMA6|PSMA6,7574,6300,5926,3303,8269,1770,5452,6354,3049,3616,1697,5546
gene-RALGAPA1|RALGAPA1,1996,1885,1153,1188,1789,1938,741,1477,2576,2593,1260,1409
gene-LOC119873055|LOC119873055,0,1,0,1,0,0,1,0,1,0,0,0
gene-LOC119873137|LOC119873137,0,0,0,0,0,0,1,0,0,1,0,0
gene-LOC102154198|LOC102154198,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC100687270|LOC100687270,0,2,0,0,0,0,0,0,1,0,0,0
gene-LOC119872837|LOC119872837,1,3,3,3,5,2,1,1,1,2,3,1
gene-LOC102153957|LOC102153957,12,14,0,7,14,4,11,22,14,19,0,20
gene-LOC119872840|LOC119872840,0,15,16,21,25,18,16,14,11,21,11,21
gene-LOC111096999|LOC111096999,0,0,0,0,0,0,0,0,8,0,0,8
gene-MBIP|MBIP,218,259,129,205,234,643,104,179,353,324,310,259
gene-LOC111096998|LOC111096998,8,22,14,6,22,0,8,25,0,14,0,14
gene-LOC100682569|LOC100682569,1,0,0,0,0,0,0,0,0,0,0,0
gene-LOC102153697|LOC102153697,231,223,214,253,279,0,280,240,149,162,0,246
gene-CLEC14A|CLEC14A,18,17,10,33,14,763,2,38,16,39,107,7
gene-LOC119872849|LOC119872849,0,0,0,0,0,0,0,0,0,0,0,0
gene-TTC6|TTC6,690,538,313,199,810,15,312,434,580,356,0,623
gene-LOC100683003|LOC100683003,4,3,4,9,7,19,3,3,4,6,20,3
gene-LOC111097257|LOC111097257,63,64,45,103,67,20,58,60,105,75,0,53
gene-LOC119872844|LOC119872844,0,0,0,0,0,0,0,0,0,0,0,0
gene-PAX9|PAX9,42,58,29,42,49,31,36,50,58,85,5,73
gene-SLC25A21|SLC25A21,134,121,93,105,125,261,106,91,126,114,89,91
gene-LOC119872842|LOC119872842,8,24,23,7,31,0,16,30,0,9,0,17
gene-LOC111097001|LOC111097001,0,0,0,0,0,0,0,0,0,7,0,0
gene-MIPOL1|MIPOL1,1128,1172,861,980,1338,769,771,1003,1172,1279,461,1409
gene-LOC119873063|LOC119873063,0,0,0,0,0,0,0,0,0,0,0,1
gene-LOC111097004|LOC111097004,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119872846|LOC119872846,4,4,9,5,8,0,0,5,5,0,0,0
gene-LOC119872843|LOC119872843,7,12,13,3,18,9,3,19,8,4,0,15
gene-LOC111097003|LOC111097003,15,13,19,0,14,0,0,13,3,9,0,7
gene-LOC100687795|LOC100687795,49,33,34,23,49,4,44,47,16,13,10,43
gene-LOC111097002|LOC111097002,27,39,20,9,30,0,16,36,10,15,0,26
gene-LOC102155497|LOC102155497,1,1,1,1,2,2,2,2,2,1,2,1
gene-LOC119872841|LOC119872841,11,12,13,19,22,34,19,9,14,20,28,11
gene-LOC119872845|LOC119872845,47,51,40,18,64,0,63,48,17,25,0,42
gene-FOXA1|FOXA1,2,5,3,3,5,0,6,0,4,4,0,4
gene-TRAPPC6B|TRAPPC6B,645,657,531,314,844,247,384,577,486,599,315,507
gene-LOC111097006|LOC111097006,0,0,0,0,5,0,5,0,12,0,0,5
gene-GEMIN2|GEMIN2,362,328,146,356,304,671,137,234,587,692,279,349
gene-SEC23A|SEC23A,2274,2276,1379,1435,2673,844,1228,1487,3566,4383,368,2246
gene-LOC111097005|LOC111097005,9,13,0,12,16,0,11,0,0,0,0,0
gene-PNN|PNN,1053,769,313,886,889,5312,167,660,1864,2108,1331,810
gene-MIA2|MIA2,1393,1453,869,1064,1729,1577,1106,1180,1260,1388,2768,978
gene-LOC111097007|LOC111097007,7,11,0,0,11,0,10,9,4,0,0,0
gene-LOC119872851|LOC119872851,4,2,5,0,9,9,11,16,0,0,5,14
gene-FBXO33|FBXO33,941,973,710,504,1263,276,694,854,703,821,442,832
gene-LOC119879744|LOC119879744,54,53,82,83,134,37,67,87,41,73,53,80
gene-LOC111097009|LOC111097009,0,0,10,4,4,0,9,4,6,6,0,9
gene-LOC102156547|LOC102156547,745,934,962,225,782,0,715,863,125,237,0,517
gene-LOC100683363|LOC100683363,1,1,1,1,1,0,1,1,1,0,0,1
gene-LOC111097008|LOC111097008,88,55,90,140,160,4,112,119,102,47,0,164
gene-LOC100688509|LOC100688509,47,34,39,69,62,199,23,47,54,68,92,35
gene-LOC100688581|LOC100688581,15,21,23,23,28,20,16,19,11,19,9,22
gene-LOC106559101|LOC106559101,202,374,401,168,282,25,327,194,151,423,25,328
gene-LOC111097208|LOC111097208,15,14,36,0,0,0,20,11,0,6,0,12
gene-LOC100683587|LOC100683587,99,123,169,132,180,51,78,136,191,346,32,242
gene-LOC111097012|LOC111097012,19,17,20,21,17,0,31,15,9,8,0,0
gene-LOC111097013|LOC111097013,6,9,2,2,0,0,11,11,0,7,0,7
gene-LOC102156931|LOC102156931,0,14,24,5,15,0,4,3,0,8,0,12
gene-LOC111097011|LOC111097011,0,13,26,4,20,0,10,7,0,3,0,8
gene-LOC111097010|LOC111097010,11,13,8,5,22,0,14,20,0,7,0,14
gene-LOC100688655|LOC100688655,44,24,33,93,32,66,21,53,56,57,23,37
gene-LRFN5|LRFN5,46,63,34,23,38,18,37,63,17,25,0,81
gene-LOC119872988|LOC119872988,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119873169|LOC119873169,1,1,0,0,1,0,0,0,0,0,0,0
gene-LOC100684096|LOC100684096,10,10,6,13,8,12,4,9,11,14,35,7
gene-LOC111097015|LOC111097015,14,30,49,11,46,0,29,36,7,0,0,62
gene-LOC102157120|LOC102157120,20,36,55,12,56,0,23,36,3,7,0,57
gene-FSCB|FSCB,11924,11443,12588,3463,15116,9,10254,13409,2412,4114,269,7886
gene-PRPF39|PRPF39,449,325,109,231,271,1464,95,242,651,851,717,404
gene-LOC119872852|LOC119872852,8,10,2,2,11,59,0,11,25,28,46,9
gene-LOC119873141|LOC119873141,1,0,0,0,0,0,0,0,0,0,0,2
gene-KLHL28|KLHL28,921,839,739,263,899,491,585,627,513,702,247,594
gene-TOGARAM1|TOGARAM1,1278,1153,763,726,1549,850,748,1018,1201,1290,461,996
gene-LOC119872819|LOC119872819,22,12,32,8,28,5,10,25,12,17,10,14
gene-C8H14orf28|C8H14orf28,977,1006,1122,318,1014,56,738,1240,347,572,63,716
gene-LOC119872821|LOC119872821,1,1,0,0,1,2,0,0,1,0,0,0
gene-FKBP3|FKBP3,1404,1396,608,1365,1034,847,464,1131,2258,2102,674,1997
gene-FANCM|FANCM,783,697,477,419,869,59,269,661,1420,1529,48,848
gene-LOC111097211|LOC111097211,0,0,4,0,2,0,0,0,5,0,0,0
gene-LOC111097210|LOC111097210,13,7,0,11,0,0,7,30,12,16,0,15
gene-LOC100682850|LOC100682850,5,6,4,11,8,20,4,4,8,6,17,3
gene-MIS18BP1|MIS18BP1,634,565,290,440,678,383,198,533,1060,1082,180,695
gene-LOC111097209|LOC111097209,33,22,38,22,27,7,11,27,22,30,16,26
gene-LOC111097258|LOC111097258,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC610412|LOC610412,76,52,29,95,56,41,35,63,100,136,33,111
gene-LOC111097212|LOC111097212,102,78,88,9,115,0,41,73,14,27,0,52
gene-LOC111097018|LOC111097018,21,63,66,28,135,0,108,29,27,36,6,33
gene-LOC102153741|LOC102153741,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111097020|LOC111097020,3,0,0,0,0,0,4,2,0,0,0,0
gene-LOC111097019|LOC111097019,77,30,11,12,10,0,23,54,4,13,0,10
gene-LOC111097259|LOC111097259,41,32,12,29,17,25,21,29,17,16,31,15
gene-LOC100684600|LOC100684600,1,3,1,3,1,3,1,1,3,2,4,2
gene-RPL10L|RPL10L,1396,1307,1005,988,1487,192,1424,935,803,996,243,1063
gene-LOC100684675|LOC100684675,135,79,73,125,106,129,68,120,45,63,156,88
gene-LOC106559131|LOC106559131,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111097022|LOC111097022,19,10,9,19,31,0,0,10,36,35,0,17
gene-MDGA2|MDGA2,19,33,12,65,37,78,4,31,60,123,15,37
gene-LOC119872855|LOC119872855,20,20,11,32,15,68,14,16,16,17,63,14
gene-LOC111097022-2|LOC111097022,51,27,33,53,49,3,29,38,49,48,0,25
gene-LRR1|LRR1,659,604,536,553,899,143,343,539,1164,1148,104,754
gene-RPS29|RPS29,5273,5783,3367,8787,5272,15861,5017,3982,5283,5346,11680,3838
gene-RN7SL1|RN7SL1,35,24,19,72,25,68,25,19,197,20,84,30
gene-RPL36AL|RPL36AL,1531,1610,1191,2913,1818,4100,1887,1620,1199,1514,4774,1344
gene-MGAT2|MGAT2,937,808,278,649,769,888,416,398,892,913,1053,667
gene-POLE2|POLE2,293,531,190,290,282,178,146,255,431,498,181,278
gene-KLHDC1|KLHDC1,173,164,123,118,216,159,119,130,307,329,60,153
gene-DNAAF2|DNAAF2,644,606,466,422,766,509,406,508,778,795,498,497
gene-LOC119873104|LOC119873104,1,0,0,0,2,1,1,0,3,4,0,2
gene-ARF6|ARF6,600,726,370,1003,662,1482,359,564,997,983,2039,669
gene-KLHDC2|KLHDC2,3934,3874,2638,2766,4083,1077,2416,3943,2654,2656,1085,2662
gene-NEMF|NEMF,771,762,398,511,724,1948,237,571,1405,1377,949,725
gene-LOC102154322|LOC102154322,11,3,0,4,9,4,6,6,5,8,109,0
gene-LOC111097026|LOC111097026,48,21,0,21,34,0,26,22,7,10,0,13
gene-LOC111097027|LOC111097027,9,5,11,13,15,8,9,11,8,15,39,20
gene-LOC106559158|LOC106559158,68,64,69,83,69,21,62,72,38,56,83,64
gene-LOC119872857|LOC119872857,7,4,8,3,0,0,0,0,0,0,7,2
gene-LOC111097028|LOC111097028,17,20,23,14,25,25,18,20,21,44,9,23
gene-VCPKMT|VCPKMT,170,150,92,138,138,207,119,144,189,216,85,153
gene-SOS2|SOS2,877,838,433,649,777,953,278,792,1317,1546,731,922
gene-L2HGDH|L2HGDH,227,200,94,136,204,366,60,130,302,351,494,195
gene-CDKL1|CDKL1,42,28,23,29,29,108,24,41,55,37,9,47
gene-LOC111097029|LOC111097029,19,38,0,8,0,0,39,23,7,0,0,13
gene-DMAC2L|DMAC2L,468,474,346,351,544,115,348,392,414,508,158,400
gene-LOC111097031|LOC111097031,35,20,64,8,50,0,23,38,8,6,2,19
gene-ABHD12B|ABHD12B,8,0,0,0,0,455,0,0,0,11,46,3
gene-PYGL|PYGL,142,111,30,83,65,5139,31,130,254,170,6237,86
gene-NIN|NIN,89,82,84,81,114,1860,33,93,48,76,1340,59
gene-LOC111097030|LOC111097030,144,71,37,72,144,0,94,157,98,112,0,109
gene-LOC119872858|LOC119872858,24,5,3,9,23,2,10,17,11,16,0,27
gene-MAP4K5|MAP4K5,446,400,280,380,421,1041,177,380,790,887,835,571
gene-ATL1|ATL1,4476,4980,3384,2939,5879,193,3317,3553,4350,4965,132,4176
gene-SAV1|SAV1,1624,1505,1383,1263,1941,489,1133,1504,1682,2058,284,1705
gene-LOC111097216|LOC111097216,9,10,6,13,10,0,4,7,0,18,0,7
gene-TRIM9|TRIM9,357,234,104,171,265,606,108,222,384,293,131,163
gene-LOC111097033|LOC111097033,10,4,2,6,9,6,6,7,9,0,5,7
gene-LOC111097032|LOC111097032,53,50,24,24,62,0,48,47,21,33,0,25
gene-LOC119872859|LOC119872859,25,35,9,10,20,0,26,7,5,14,0,7
gene-TMX1|TMX1,590,486,211,591,480,1452,152,401,1090,1265,1449,528
gene-GNG2|GNG2,55,50,10,77,40,355,4,39,80,65,75,11
gene-FRMD6|FRMD6,332,408,233,236,347,739,287,305,211,270,283,185
gene-LOC119873057|LOC119873057,0,0,0,0,0,0,0,0,0,0,0,0
